,0,1,2,3,4,5,6,7,8,9,10
0,0.8815815966151851,1.0463713681481017,1.1925360758277217,-0.822875037690909,-0.7074756020687285,1.3703555984932807,0.7708596878560084,0.8584337420544335,-1.6029262129306854,-0.16195587761734845,1.0
1,1.5386894399618893,1.7414904003411518,-2.0183407951671755,-1.3570292090164793,-0.856940795919039,0.06259553147245196,0.9403952937418599,-0.6900914475169575,0.2774857352444501,-0.9931066921284535,1.0
2,-0.08979521528863861,-0.9520958494069198,0.899572857671253,1.453498096515053,-0.9408229903636773,-1.249606416199543,-0.9881565631832347,1.279609625316244,0.3886492499284162,-1.5524003770641148,1.0
3,-0.7754729648678083,-1.5603250025758386,-1.9714666802621401,-0.15836344040464495,-1.532244139939314,-0.9391536544659006,-1.2650487003886497,0.7322614761371324,1.0768521719902215,-0.7816652509455565,0.0
4,-0.8040428711002736,1.1767061866842992,1.2042546045539806,1.4840719297663765,1.333921728666521,1.591220616218725,-1.1084932928392583,-0.7639922639402703,-0.701477606509576,-0.6329484578243973,0.0
5,-1.0611720271924623,0.003692819858524693,1.2862843056377917,0.4584440641429736,1.4464060067730358,-0.42819223470631335,0.5887509445251417,0.5755541615026241,-0.31163558029354266,-0.9215372752342945,1.0
6,-0.8326127773327391,-0.5610913937983278,1.2862843056377917,-0.904427766933281,1.0975454784583196,-1.6016896092773176,-1.211756947915348,-1.2487805404900318,0.12818133711054544,-0.033970671853918534,0.0
7,1.1958505651723044,-1.6472148815999696,1.2862843056377917,-0.40333898019952175,-1.562512499131565,-1.3736814123063945,0.6251911353077745,0.16697983912349731,-1.5525386036997724,-0.3255780926050535,1.0
8,0.31018347196587703,-0.08319705916560635,-0.4246208883959854,0.23852583335773708,-1.7046775616667127,1.0701439757973903,-0.17032543118140428,-0.03941998456557195,1.3201103266482517,1.6149982148462496,0.0
9,-0.7183331524028774,1.6546005213170207,0.0324017319281059,0.07799295227333468,-1.3417488389989152,-1.6397265188835064,1.4985555257276602,1.457976901723056,-0.00896665687476173,-0.005110920890999266,1.0
10,0.9672913153125813,-0.03975211965354006,1.2862843056377917,1.7424775389819405,1.2978100829930275,-1.4321676197532667,-1.4888499322183493,1.0092710502734474,0.9642606779567684,0.1581687984403761,0.0
11,1.7101088773566817,1.2201511261963638,-0.6472729341949015,-0.5949521074093296,1.2312693705738778,-1.074271618927605,-0.8345633881983544,-0.7374914535540121,-0.3408619578870981,0.16177367728221112,0.0
12,1.1101408464749083,-1.690659821112036,-0.35430971603843286,0.2460680090957509,-0.9992331066105241,-0.006791357326789192,1.6686750596573625,1.1826514270491493,-0.2503269832242303,0.5260914211336902,1.0
13,-1.4897206206794433,0.5684770335153788,-1.2683549566866152,-0.06860007043046813,-0.21204996287714042,0.7267375493178376,-1.625595683837798,-1.330257318769845,0.3125390417789026,0.43989217133412556,0.0
14,1.5386894399618893,-0.3438666962379995,-1.2566364279603566,-0.26260009032012177,0.5518865238286517,1.3016831206640023,1.5643570935480664,1.3789923648004987,-0.5787195480967589,-0.9404732093934715,1.0
15,-0.6040535274730159,0.04713775937059098,-0.19025031387081023,1.5648008940669056,1.3120493339660686,0.9311617893653605,0.9071762080664972,-1.4740045753371607,-0.7695545904309421,0.40200229558515677,1.0
16,0.3958931906632732,-0.8217610308707225,1.2862843056377917,-0.11237439926622753,1.2335112388875438,-1.5334192636527582,0.7582982995770501,-1.349757906260776,0.33969561535656406,-0.2323380429723945,1.0
17,-1.6611400580742357,1.1332612471722328,-0.37774677349095037,-0.07263786907982525,-1.0274606898539465,-1.1752302181557917,-0.7109206468423136,-0.800792752619737,-0.3262440769412507,-1.551511716691301,1.0
18,-0.31835446514836185,0.22091751741885307,0.46598729479967915,1.3758751311755673,-0.9079455241796013,-0.5927928233782657,-0.6306843530283263,-1.289094891287999,0.7765397495578605,-1.134219714968917,1.0
19,-0.11836512152110401,0.5684770335153788,1.1808175471014632,-0.2674954147695936,0.7926260056950393,-1.4398973958575185,-0.6716570464118817,1.3948521238330118,1.6658502965956847,-0.18079282619711495,1.0
20,0.9958612215450466,-0.25697681721386845,-0.049627969155705665,-0.5686017575278615,-0.3358373078046707,0.06472258176641137,1.5558239227110344,-1.032894240479462,-1.3195648130167643,1.646629711468716,1.0
21,-1.2040215583547893,-0.25697681721386845,0.8878543289449945,0.08785112288882294,-1.406630312933998,-0.582832431311329,1.0256965878526663,0.2922737693142371,0.5292803499813602,-0.17175577171224277,1.0
22,1.081570940242443,-1.0389857284310509,-1.3855402439492028,-0.3092643486239824,-1.2515294418644323,1.2574046835575954,0.4735702998447059,-1.595526461712679,0.592665625009417,-0.21409157787916958,1.0
23,-1.689709964306701,1.4373758237566923,-0.9167990948988527,-0.219372687388372,-0.716915900468358,-1.0398314895968181,-0.9917403146134296,1.3203367494421716,-1.5377854145564525,0.17548638628223093,0.0
24,1.024431127777512,-0.30042175672593474,-0.02619091170318815,0.34782998809987475,1.3106757948636414,0.9285196129238051,1.497367456168606,0.705672738312163,0.6910863197456546,-0.32722997063126297,1.0
25,1.310130190102166,0.9160365496119045,0.5831725820622667,-0.05477499896799411,0.2065418546525535,-0.8845171508318324,-1.4895422609507418,-0.022375367086794485,1.525473179344714,-0.25187169408663707,0.0
26,0.6244524405229964,-1.212765486479313,1.1105063747439106,0.6011951011753975,-0.8581819818826959,-0.008252783227284975,0.4089923135133108,-1.466075080929554,0.10672229315188718,-0.3205235270098822,1.0
